proceso,emprcodi,pericodi,revision,publicacion_pericodi,componente,monto,origen
LVTA,EMPRESA_002,126,0,126,Valorización de Entregas,131487.17266,sintetico
LVTA,EMPRESA_002,126,0,126,Valorización de Retiros,-273239.740281,sintetico
LVTA,EMPRESA_002,126,0,126,Ingreso Tarifario y Rentas por Congestión,-9458.960479,sintetico
LVTA,EMPRESA_002,126,1,127,Valorización de Entregas,134530.685054,sintetico
LVTA,EMPRESA_002,126,1,127,Valorización de Retiros,-282071.277237,sintetico
LVTA,EMPRESA_002,126,1,127,Ingreso Tarifario y Rentas por Congestión,-9588.783018,sintetico
LVTA,EMPRESA_002,126,2,128,Valorización de Entregas,140047.047189,sintetico
LVTA,EMPRESA_002,126,2,128,Valorización de Retiros,-283913.888104,sintetico
LVTA,EMPRESA_002,126,2,128,Ingreso Tarifario y Rentas por Congestión,-17001.639886,sintetico
LVTA,EMPRESA_002,126,3,133,Valorización de Entregas,128140.026845,sintetico
LVTA,EMPRESA_002,126,3,133,Valorización de Retiros,-275034.204032,sintetico
LVTA,EMPRESA_002,126,3,133,Ingreso Tarifario y Rentas por Congestión,-14666.048913,sintetico
LVTA,EMPRESA_002,127,0,127,Valorización de Entregas,53484.550329,sintetico
LVTA,EMPRESA_002,127,0,127,Valorización de Retiros,-498344.980476,sintetico
LVTA,EMPRESA_002,127,0,127,Ingreso Tarifario y Rentas por Congestión,21367.765047,sintetico
LVTA,EMPRESA_002,127,1,128,Valorización de Entregas,60494.563464,sintetico
LVTA,EMPRESA_002,127,1,128,Valorización de Retiros,-493189.289447,sintetico
LVTA,EMPRESA_002,127,1,128,Ingreso Tarifario y Rentas por Congestión,21131.924683,sintetico
LVTA,EMPRESA_002,127,2,129,Valorización de Entregas,62196.040086,sintetico
LVTA,EMPRESA_002,127,2,129,Valorización de Retiros,-504272.336127,sintetico
LVTA,EMPRESA_002,127,2,129,Ingreso Tarifario y Rentas por Congestión,18648.00004,sintetico
LVTA,EMPRESA_002,127,3,134,Valorización de Entregas,71567.822278,sintetico
LVTA,EMPRESA_002,127,3,134,Valorización de Retiros,-520818.44649,sintetico
LVTA,EMPRESA_002,127,3,134,Ingreso Tarifario y Rentas por Congestión,24361.843012,sintetico
LVTA,EMPRESA_002,128,0,128,Valorización de Entregas,240827.030148,sintetico
LVTA,EMPRESA_002,128,0,128,Valorización de Retiros,-835309.244017,sintetico
LVTA,EMPRESA_002,128,0,128,Ingreso Tarifario y Rentas por Congestión,22414.009569,sintetico
LVTA,EMPRESA_002,128,1,129,Valorización de Entregas,213035.902697,sintetico
LVTA,EMPRESA_002,128,1,129,Valorización de Retiros,-780105.875484,sintetico
LVTA,EMPRESA_002,128,1,129,Ingreso Tarifario y Rentas por Congestión,25650.725487,sintetico
LVTA,EMPRESA_002,128,2,130,Valorización de Entregas,240946.128981,sintetico
LVTA,EMPRESA_002,128,2,130,Valorización de Retiros,-803012.465328,sintetico
LVTA,EMPRESA_002,128,2,130,Ingreso Tarifario y Rentas por Congestión,15690.958347,sintetico
LVTA,EMPRESA_002,128,3,136,Valorización de Entregas,261525.588269,sintetico
LVTA,EMPRESA_002,128,3,136,Valorización de Retiros,-819524.609353,sintetico
LVTA,EMPRESA_002,128,3,136,Ingreso Tarifario y Rentas por Congestión,3726.958184,sintetico
LVTA,EMPRESA_002,129,0,129,Valorización de Entregas,148669.706759,sintetico
LVTA,EMPRESA_002,129,0,129,Valorización de Retiros,-528221.576506,sintetico
LVTA,EMPRESA_002,129,0,129,Ingreso Tarifario y Rentas por Congestión,-5256.403353,sintetico
LVTA,EMPRESA_002,129,1,130,Valorización de Entregas,149950.833784,sintetico
LVTA,EMPRESA_002,129,1,130,Valorización de Retiros,-545327.957277,sintetico
LVTA,EMPRESA_002,129,1,130,Ingreso Tarifario y Rentas por Congestión,2749.024793,sintetico
LVTA,EMPRESA_002,129,2,131,Valorización de Entregas,179634.954854,sintetico
LVTA,EMPRESA_002,129,2,131,Valorización de Retiros,-575990.12134,sintetico
LVTA,EMPRESA_002,129,2,131,Ingreso Tarifario y Rentas por Congestión,-5147.897614,sintetico
LVTA,EMPRESA_002,129,3,137,Valorización de Entregas,151651.152345,sintetico
LVTA,EMPRESA_002,129,3,137,Valorización de Retiros,-553191.97461,sintetico
LVTA,EMPRESA_002,129,3,137,Ingreso Tarifario y Rentas por Congestión,3993.683566,sintetico
LVTA,EMPRESA_002,130,0,130,Valorización de Entregas,58261.635351,sintetico
LVTA,EMPRESA_002,130,0,130,Valorización de Retiros,-150968.527295,sintetico
LVTA,EMPRESA_002,130,0,130,Ingreso Tarifario y Rentas por Congestión,368.916544,sintetico
LVTA,EMPRESA_002,130,1,131,Valorización de Entregas,62562.435103,sintetico
LVTA,EMPRESA_002,130,1,131,Valorización de Retiros,-159797.372928,sintetico
LVTA,EMPRESA_002,130,1,131,Ingreso Tarifario y Rentas por Congestión,847.236524,sintetico
LVTA,EMPRESA_002,130,2,132,Valorización de Entregas,70797.778147,sintetico
LVTA,EMPRESA_002,130,2,132,Valorización de Retiros,-165463.16823,sintetico
LVTA,EMPRESA_002,130,2,132,Ingreso Tarifario y Rentas por Congestión,-2819.552017,sintetico
LVTA,EMPRESA_002,130,3,138,Valorización de Entregas,66126.733609,sintetico
LVTA,EMPRESA_002,130,3,138,Valorización de Retiros,-165489.22834,sintetico
LVTA,EMPRESA_002,130,3,138,Ingreso Tarifario y Rentas por Congestión,1664.913431,sintetico
LVTA,EMPRESA_002,131,0,131,Valorización de Entregas,54607.930032,sintetico
LVTA,EMPRESA_002,131,0,131,Valorización de Retiros,-268104.337709,sintetico
LVTA,EMPRESA_002,131,0,131,Ingreso Tarifario y Rentas por Congestión,13958.703477,sintetico
LVTA,EMPRESA_002,131,1,132,Valorización de Entregas,54173.849232,sintetico
LVTA,EMPRESA_002,131,1,132,Valorización de Retiros,-282732.00633,sintetico
LVTA,EMPRESA_002,131,1,132,Ingreso Tarifario y Rentas por Congestión,17559.965999,sintetico
LVTA,EMPRESA_002,131,2,133,Valorización de Entregas,51941.266629,sintetico
LVTA,EMPRESA_002,131,2,133,Valorización de Retiros,-270054.894051,sintetico
LVTA,EMPRESA_002,131,2,133,Ingreso Tarifario y Rentas por Congestión,11896.752621,sintetico
LVTA,EMPRESA_002,131,3,138,Valorización de Entregas,51598.348426,sintetico
LVTA,EMPRESA_002,131,3,138,Valorización de Retiros,-264093.22772,sintetico
LVTA,EMPRESA_002,131,3,138,Ingreso Tarifario y Rentas por Congestión,8757.211194,sintetico
LVTA,EMPRESA_002,132,0,132,Valorización de Entregas,7993.700598,sintetico
LVTA,EMPRESA_002,132,0,132,Valorización de Retiros,-71526.457471,sintetico
LVTA,EMPRESA_002,132,0,132,Ingreso Tarifario y Rentas por Congestión,-1838.893828,sintetico
LVTA,EMPRESA_002,132,1,133,Valorización de Entregas,8676.916131,sintetico
LVTA,EMPRESA_002,132,1,133,Valorización de Retiros,-74271.005711,sintetico
LVTA,EMPRESA_002,132,1,133,Ingreso Tarifario y Rentas por Congestión,-2520.61372,sintetico
LVTA,EMPRESA_002,132,2,134,Valorización de Entregas,7138.218374,sintetico
LVTA,EMPRESA_002,132,2,134,Valorización de Retiros,-71947.008505,sintetico
LVTA,EMPRESA_002,132,2,134,Ingreso Tarifario y Rentas por Congestión,-2399.040469,sintetico
LVTA,EMPRESA_002,132,3,139,Valorización de Entregas,7965.22612,real
LVTA,EMPRESA_002,132,3,139,Valorización de Retiros,-74966.793038,real
LVTA,EMPRESA_002,132,3,139,Ingreso Tarifario y Rentas por Congestión,-695.199982,real
LVTA,EMPRESA_002,133,0,133,Valorización de Entregas,38939.084996,sintetico
LVTA,EMPRESA_002,133,0,133,Valorización de Retiros,-146144.32025,sintetico
LVTA,EMPRESA_002,133,0,133,Ingreso Tarifario y Rentas por Congestión,1118.990254,sintetico
LVTA,EMPRESA_002,133,1,134,Valorización de Entregas,47658.428818,sintetico
LVTA,EMPRESA_002,133,1,134,Valorización de Retiros,-154090.125727,sintetico
LVTA,EMPRESA_002,133,1,134,Ingreso Tarifario y Rentas por Congestión,-2219.515191,sintetico
LVTA,EMPRESA_002,133,2,135,Valorización de Entregas,45670.060824,real
LVTA,EMPRESA_002,133,2,135,Valorización de Retiros,-150709.438138,real
LVTA,EMPRESA_002,133,2,135,Ingreso Tarifario y Rentas por Congestión,-1916.058086,real
LVTA,EMPRESA_002,134,0,134,Valorización de Entregas,110888.046739,sintetico
LVTA,EMPRESA_002,134,0,134,Valorización de Retiros,-383505.629916,sintetico
LVTA,EMPRESA_002,134,0,134,Ingreso Tarifario y Rentas por Congestión,-6592.749224,sintetico
LVTA,EMPRESA_002,134,1,135,Valorización de Entregas,103670.60472,real
LVTA,EMPRESA_002,134,1,135,Valorización de Retiros,-392179.531256,real
LVTA,EMPRESA_002,134,1,135,Ingreso Tarifario y Rentas por Congestión,-3869.335064,real
LVTA,EMPRESA_002,135,0,135,Valorización de Entregas,112108.131551,sintetico
LVTA,EMPRESA_002,135,0,135,Valorización de Retiros,-414019.445388,sintetico
LVTA,EMPRESA_002,135,0,135,Ingreso Tarifario y Rentas por Congestión,-6347.044463,sintetico
LVTA,EMPRESA_002,135,1,136,Valorización de Entregas,123556.302582,sintetico
LVTA,EMPRESA_002,135,1,136,Valorización de Retiros,-435745.275597,sintetico
LVTA,EMPRESA_002,135,1,136,Ingreso Tarifario y Rentas por Congestión,-8614.661186,sintetico
LVTA,EMPRESA_002,135,2,137,Valorización de Entregas,114888.869894,real
LVTA,EMPRESA_002,135,2,137,Valorización de Retiros,-426415.165976,real
LVTA,EMPRESA_002,135,2,137,Ingreso Tarifario y Rentas por Congestión,-3850.719918,real
LVTA,EMPRESA_002,136,0,136,Valorización de Entregas,238734.493165,sintetico
LVTA,EMPRESA_002,136,0,136,Valorización de Retiros,-784129.090095,sintetico
LVTA,EMPRESA_002,136,0,136,Ingreso Tarifario y Rentas por Congestión,-37606.47647,sintetico
LVTA,EMPRESA_002,136,1,137,Valorización de Entregas,241617.129499,real
LVTA,EMPRESA_002,136,1,137,Valorización de Retiros,-807018.727395,real
LVTA,EMPRESA_002,136,1,137,Ingreso Tarifario y Rentas por Congestión,-35595.396204,real
LVTA,EMPRESA_002,137,0,137,Valorización de Entregas,21802.376148,sintetico
LVTA,EMPRESA_002,137,0,137,Valorización de Retiros,-234102.530455,sintetico
LVTA,EMPRESA_002,137,0,137,Ingreso Tarifario y Rentas por Congestión,8377.707006,sintetico
LVTA,EMPRESA_002,137,1,138,Valorización de Entregas,27723.47428,real
LVTA,EMPRESA_002,137,1,138,Valorización de Retiros,-225165.751156,real
LVTA,EMPRESA_002,137,1,138,Ingreso Tarifario y Rentas por Congestión,4701.747176,real
LVTA,EMPRESA_002,138,0,138,Valorización de Entregas,65596.164226,sintetico
LVTA,EMPRESA_002,138,0,138,Valorización de Retiros,-339472.303386,sintetico
LVTA,EMPRESA_002,138,0,138,Ingreso Tarifario y Rentas por Congestión,-15071.85774,sintetico
LVTA,EMPRESA_002,138,1,139,Valorización de Entregas,71373.870282,real
LVTA,EMPRESA_002,138,1,139,Valorización de Retiros,-360409.071778,real
LVTA,EMPRESA_002,138,1,139,Ingreso Tarifario y Rentas por Congestión,-8273.026904,real
LVTA,EMPRESA_002,139,0,139,Valorización de Entregas,232441.270803,real
LVTA,EMPRESA_002,139,0,139,Valorización de Retiros,-753387.532297,real
LVTA,EMPRESA_002,139,0,139,Ingreso Tarifario y Rentas por Congestión,-24834.399506,real
LVTA,EMPRESA_003,120,0,120,Valorización de Entregas,227518.863723,sintetico
LVTA,EMPRESA_003,120,0,120,Valorización de Retiros,-746805.96025,sintetico
LVTA,EMPRESA_003,120,0,120,Ingreso Tarifario y Rentas por Congestión,58293.115327,sintetico
LVTA,EMPRESA_003,120,1,121,Valorización de Entregas,241596.82843,sintetico
LVTA,EMPRESA_003,120,1,121,Valorización de Retiros,-776654.378773,sintetico
LVTA,EMPRESA_003,120,1,121,Ingreso Tarifario y Rentas por Congestión,56879.624343,sintetico
LVTA,EMPRESA_003,120,2,122,Valorización de Entregas,266149.877828,sintetico
LVTA,EMPRESA_003,120,2,122,Valorización de Retiros,-795602.757921,sintetico
LVTA,EMPRESA_003,120,2,122,Ingreso Tarifario y Rentas por Congestión,64480.293393,sintetico
LVTA,EMPRESA_003,120,3,123,Valorización de Entregas,255413.474824,sintetico
LVTA,EMPRESA_003,120,3,123,Valorización de Retiros,-760362.46437,sintetico
LVTA,EMPRESA_003,120,3,123,Ingreso Tarifario y Rentas por Congestión,37386.863446,sintetico
LVTA,EMPRESA_003,120,4,125,Valorización de Entregas,252611.156045,sintetico
LVTA,EMPRESA_003,120,4,125,Valorización de Retiros,-768713.835417,sintetico
LVTA,EMPRESA_003,120,4,125,Ingreso Tarifario y Rentas por Congestión,50993.093471,sintetico
LVTA,EMPRESA_003,121,0,121,Valorización de Entregas,74447.318722,sintetico
LVTA,EMPRESA_003,121,0,121,Valorización de Retiros,-610101.270966,sintetico
LVTA,EMPRESA_003,121,0,121,Ingreso Tarifario y Rentas por Congestión,22343.913544,sintetico
LVTA,EMPRESA_003,121,1,122,Valorización de Entregas,60065.024561,sintetico
LVTA,EMPRESA_003,121,1,122,Valorización de Retiros,-619412.376146,sintetico
LVTA,EMPRESA_003,121,1,122,Ingreso Tarifario y Rentas por Congestión,28986.825685,sintetico
LVTA,EMPRESA_003,121,2,123,Valorización de Entregas,66264.337701,sintetico
LVTA,EMPRESA_003,121,2,123,Valorización de Retiros,-621291.103842,sintetico
LVTA,EMPRESA_003,121,2,123,Ingreso Tarifario y Rentas por Congestión,21610.322341,sintetico
LVTA,EMPRESA_003,121,3,124,Valorización de Entregas,65293.022318,sintetico
LVTA,EMPRESA_003,121,3,124,Valorización de Retiros,-616911.279409,sintetico
LVTA,EMPRESA_003,121,3,124,Ingreso Tarifario y Rentas por Congestión,13244.609991,sintetico
LVTA,EMPRESA_003,121,4,127,Valorización de Entregas,52922.71836,sintetico
LVTA,EMPRESA_003,121,4,127,Valorización de Retiros,-606210.218048,sintetico
LVTA,EMPRESA_003,121,4,127,Ingreso Tarifario y Rentas por Congestión,17507.652989,sintetico
LVTA,EMPRESA_003,122,0,122,Valorización de Entregas,140812.836758,sintetico
LVTA,EMPRESA_003,122,0,122,Valorización de Retiros,-381358.993271,sintetico
LVTA,EMPRESA_003,122,0,122,Ingreso Tarifario y Rentas por Congestión,14449.532113,sintetico
LVTA,EMPRESA_003,122,1,123,Valorización de Entregas,139339.125252,sintetico
LVTA,EMPRESA_003,122,1,123,Valorización de Retiros,-383191.837832,sintetico
LVTA,EMPRESA_003,122,1,123,Ingreso Tarifario y Rentas por Congestión,13289.14748,sintetico
LVTA,EMPRESA_003,122,2,124,Valorización de Entregas,131833.532377,sintetico
LVTA,EMPRESA_003,122,2,124,Valorización de Retiros,-372351.491934,sintetico
LVTA,EMPRESA_003,122,2,124,Ingreso Tarifario y Rentas por Congestión,13777.676557,sintetico
LVTA,EMPRESA_003,122,3,126,Valorización de Entregas,149529.341398,sintetico
LVTA,EMPRESA_003,122,3,126,Valorización de Retiros,-385572.600144,sintetico
LVTA,EMPRESA_003,122,3,126,Ingreso Tarifario y Rentas por Congestión,12260.589346,sintetico
LVTA,EMPRESA_003,122,4,129,Valorización de Entregas,137231.834957,sintetico
LVTA,EMPRESA_003,122,4,129,Valorización de Retiros,-367830.09694,sintetico
LVTA,EMPRESA_003,122,4,129,Ingreso Tarifario y Rentas por Congestión,6411.935384,sintetico
LVTA,EMPRESA_003,123,0,123,Valorización de Entregas,75085.565473,sintetico
LVTA,EMPRESA_003,123,0,123,Valorización de Retiros,-207628.623356,sintetico
LVTA,EMPRESA_003,123,0,123,Ingreso Tarifario y Rentas por Congestión,11892.692283,sintetico
LVTA,EMPRESA_003,123,1,124,Valorización de Entregas,83531.767604,sintetico
LVTA,EMPRESA_003,123,1,124,Valorización de Retiros,-222858.169226,sintetico
LVTA,EMPRESA_003,123,1,124,Ingreso Tarifario y Rentas por Congestión,11544.483922,sintetico
LVTA,EMPRESA_003,123,2,125,Valorización de Entregas,87963.861026,sintetico
LVTA,EMPRESA_003,123,2,125,Valorización de Retiros,-227978.424865,sintetico
LVTA,EMPRESA_003,123,2,125,Ingreso Tarifario y Rentas por Congestión,13482.751639,sintetico
LVTA,EMPRESA_003,123,3,128,Valorización de Entregas,86241.485338,sintetico
LVTA,EMPRESA_003,123,3,128,Valorización de Retiros,-224185.200086,sintetico
LVTA,EMPRESA_003,123,3,128,Ingreso Tarifario y Rentas por Congestión,13065.069448,sintetico
LVTA,EMPRESA_003,123,4,132,Valorización de Entregas,77207.061693,sintetico
LVTA,EMPRESA_003,123,4,132,Valorización de Retiros,-210630.688689,sintetico
LVTA,EMPRESA_003,123,4,132,Ingreso Tarifario y Rentas por Congestión,9396.662396,sintetico
LVTA,EMPRESA_003,124,0,124,Valorización de Entregas,113368.198193,sintetico
LVTA,EMPRESA_003,124,0,124,Valorización de Retiros,-485274.079811,sintetico
LVTA,EMPRESA_003,124,0,124,Ingreso Tarifario y Rentas por Congestión,-8825.984583,sintetico
LVTA,EMPRESA_003,124,1,125,Valorización de Entregas,118883.43669,sintetico
LVTA,EMPRESA_003,124,1,125,Valorización de Retiros,-493477.397419,sintetico
LVTA,EMPRESA_003,124,1,125,Ingreso Tarifario y Rentas por Congestión,-18248.093871,sintetico
LVTA,EMPRESA_003,124,2,126,Valorización de Entregas,121095.029925,sintetico
LVTA,EMPRESA_003,124,2,126,Valorización de Retiros,-493085.392409,sintetico
LVTA,EMPRESA_003,124,2,126,Ingreso Tarifario y Rentas por Congestión,-11358.288016,sintetico
LVTA,EMPRESA_003,124,3,130,Valorización de Entregas,106740.183345,sintetico
LVTA,EMPRESA_003,124,3,130,Valorización de Retiros,-470498.100454,sintetico
LVTA,EMPRESA_003,124,3,130,Ingreso Tarifario y Rentas por Congestión,-16442.571491,sintetico
LVTA,EMPRESA_003,124,4,135,Valorización de Entregas,120947.027582,sintetico
LVTA,EMPRESA_003,124,4,135,Valorización de Retiros,-485817.885536,sintetico
LVTA,EMPRESA_003,124,4,135,Ingreso Tarifario y Rentas por Congestión,-12789.316245,sintetico
LVTA,EMPRESA_003,125,0,125,Valorización de Entregas,589210.860556,sintetico
LVTA,EMPRESA_003,125,0,125,Valorización de Retiros,-1631277.465395,sintetico
LVTA,EMPRESA_003,125,0,125,Ingreso Tarifario y Rentas por Congestión,85188.245739,sintetico
LVTA,EMPRESA_003,125,1,126,Valorización de Entregas,628686.078073,sintetico
LVTA,EMPRESA_003,125,1,126,Valorización de Retiros,-1707602.341563,sintetico
LVTA,EMPRESA_003,125,1,126,Ingreso Tarifario y Rentas por Congestión,95761.367291,sintetico
LVTA,EMPRESA_003,125,2,127,Valorización de Entregas,583828.594149,sintetico
LVTA,EMPRESA_003,125,2,127,Valorización de Retiros,-1585780.587445,sintetico
LVTA,EMPRESA_003,125,2,127,Ingreso Tarifario y Rentas por Congestión,47421.655296,sintetico
LVTA,EMPRESA_003,125,3,131,Valorización de Entregas,545967.434621,sintetico
LVTA,EMPRESA_003,125,3,131,Valorización de Retiros,-1564310.109957,sintetico
LVTA,EMPRESA_003,125,3,131,Ingreso Tarifario y Rentas por Congestión,74726.376837,sintetico
LVTA,EMPRESA_003,125,4,136,Valorización de Entregas,562881.281816,sintetico
LVTA,EMPRESA_003,125,4,136,Valorización de Retiros,-1569580.604866,sintetico
LVTA,EMPRESA_003,125,4,136,Ingreso Tarifario y Rentas por Congestión,59533.72625,sintetico
LVTA,EMPRESA_003,126,0,126,Valorización de Entregas,240980.848524,sintetico
LVTA,EMPRESA_003,126,0,126,Valorización de Retiros,-855074.107958,sintetico
LVTA,EMPRESA_003,126,0,126,Ingreso Tarifario y Rentas por Congestión,-20897.124767,sintetico
LVTA,EMPRESA_003,126,1,127,Valorización de Entregas,229613.754316,sintetico
LVTA,EMPRESA_003,126,1,127,Valorización de Retiros,-811841.616624,sintetico
LVTA,EMPRESA_003,126,1,127,Ingreso Tarifario y Rentas por Congestión,-31019.997492,sintetico
LVTA,EMPRESA_003,126,2,128,Valorización de Entregas,231191.944713,sintetico
LVTA,EMPRESA_003,126,2,128,Valorización de Retiros,-799436.695895,sintetico
LVTA,EMPRESA_003,126,2,128,Ingreso Tarifario y Rentas por Congestión,-37077.930318,sintetico
LVTA,EMPRESA_003,126,3,133,Valorización de Entregas,196599.594836,sintetico
LVTA,EMPRESA_003,126,3,133,Valorización de Retiros,-760523.523817,sintetico
LVTA,EMPRESA_003,126,3,133,Ingreso Tarifario y Rentas por Congestión,-34660.269919,sintetico
LVTA,EMPRESA_003,127,0,127,Valorización de Entregas,168926.629646,sintetico
LVTA,EMPRESA_003,127,0,127,Valorización de Retiros,-465788.764789,sintetico
LVTA,EMPRESA_003,127,0,127,Ingreso Tarifario y Rentas por Congestión,35523.826943,sintetico
LVTA,EMPRESA_003,127,1,128,Valorización de Entregas,138517.755197,sintetico
LVTA,EMPRESA_003,127,1,128,Valorización de Retiros,-426584.921051,sintetico
LVTA,EMPRESA_003,127,1,128,Ingreso Tarifario y Rentas por Congestión,39913.982354,sintetico
LVTA,EMPRESA_003,127,2,129,Valorización de Entregas,157347.388793,sintetico
LVTA,EMPRESA_003,127,2,129,Valorización de Retiros,-426883.650949,sintetico
LVTA,EMPRESA_003,127,2,129,Ingreso Tarifario y Rentas por Congestión,25767.274155,sintetico
LVTA,EMPRESA_003,127,3,134,Valorización de Entregas,144691.668114,sintetico
